date,Australia,Canada,China,Denmark,Hong Kong,India,Japan,Malaysia,New Zealand,Norway,Singapore,South Africa,Srilanka,Sweden,Switzerland,Thailand,United Kingdom
8/28/1981,0.8699,1.2021,1.7727,7.6825,5.931,9.05,229.1,2.365,1.2073,6.09,2.1545,0.9452,19.459,5.2475,2.132,23.05,0.5408
8/31/1981,0.8699,1.202,1.7727,7.652,5.93,9.05,230.5,2.3625,1.207,6.078,2.161,0.9434,19.459,5.217,2.142,23.05,0.542
9/1/1981,0.8726,1.2041,1.7815,7.6875,5.9525,9.05,230.95,2.371,1.2092,6.11,2.162,0.9463,19.459,5.235,2.1595,23.05,0.5459
9/2/1981,0.8707,1.1959,1.7815,7.625,5.942,9.04,229.7,2.365,1.207,6.075,2.159,0.9456,19.459,5.21,2.15,23.05,0.543
9/3/1981,0.8703,1.1944,1.7673,7.5975,5.946,9.01,230.4,2.363,1.2048,6.065,2.166,0.9455,19.459,5.204,2.117,23.05,0.5422
9/4/1981,0.8699,1.1982,1.7673,7.58,5.944,9.01,229.7,2.3675,1.2044,6.0525,2.167,0.9468,19.459,5.2,2.0895,23.05,0.5426
9/7/1981,0.8699,1.1982,1.7673,7.58,5.944,9.01,229.7,2.3675,1.2044,6.0525,2.167,0.9468,19.459,5.2,2.0895,23.05,0.5426
9/8/1981,0.8743,1.2008,1.7673,7.605,5.9805,9.17,232.5,2.371,1.218,6.08,2.164,0.9548,19.459,5.24,2.118,23.05,0.5576
9/9/1981,0.8765,1.2086,1.7796,7.5875,5.993,9.18,233.8,2.375,1.221,6.06,2.164,0.9595,19.459,5.2325,2.0985,23.05,0.5615
9/10/1981,0.8741,1.2017,1.7686,7.5125,6.005,9.15,230.9,2.372,1.213,6.015,2.163,0.9544,19.459,5.18,2.063,23.05,0.5543
9/11/1981,0.8753,1.2043,1.7689,7.53,5.9975,9.14,231.35,2.371,1.2165,5.99,2.162,0.9524,19.935,5.195,2.052,23.05,0.5621
9/14/1981,0.872,1.202,1.7565,7.45,5.9875,9.17,230.2,2.368,1.2165,5.975,2.158,0.9556,19.935,5.685,2.033,23.05,0.5571
9/15/1981,0.8669,1.1999,1.7319,7.327,5.993,9.08,225.7,2.366,1.1998,5.915,2.157,0.9416,19.935,5.624,1.998,23.05,0.5456
9/16/1981,0.8653,1.2025,1.7319,7.28,5.985,9.06,226.95,2.362,1.2019,5.855,2.154,0.9425,19.935,5.54,1.98,23.05,0.5413
9/17/1981,0.8647,1.2025,1.7233,7.19,5.99,9.04,226.3,2.357,1.1969,5.85,2.145,0.9368,19.935,5.495,1.9615,23.05,0.5459
9/18/1981,0.8646,1.2001,1.7233,7.165,5.99,9.07,226.3,2.35,1.1976,5.865,2.139,0.939,20.37,5.5075,1.948,23.05,0.5453
9/21/1981,0.8639,1.1961,1.7233,7.045,6.005,9.11,224.2,2.333,1.1982,5.775,2.119,0.9346,20.37,5.435,1.907,23.05,0.5394
9/22/1981,0.8639,1.1982,1.7181,7.165,6.0625,9.11,226.8,2.335,1.2005,5.871,2.125,0.9378,20.37,5.503,1.96,23.05,0.5461
9/23/1981,0.8687,1.1986,1.7404,7.205,6.113,9.13,227.9,2.33,1.2076,5.905,2.123,0.9394,20.37,5.545,1.964,23.05,0.552
9/24/1981,0.8715,1.1976,1.7492,7.274,6.15,9.24,229.1,2.334,1.2151,5.945,2.128,0.9497,20.37,5.585,1.975,23.05,0.5591
9/25/1981,0.8729,1.1983,1.7579,7.3,6.105,9.22,229.7,2.325,1.2195,5.935,2.1205,0.9483,20.495,5.585,1.977,23.05,0.5601
9/28/1981,0.8759,1.2042,1.7667,7.345,6.146,9.2,232.45,2.3275,1.2228,5.963,2.119,0.9549,20.495,5.636,1.979,23.05,0.5621
9/29/1981,0.874,1.2029,1.7614,7.28,6.12,9.12,231.9,2.32,1.2217,5.95,2.1175,0.9549,20.495,5.595,1.963,23.05,0.5573
9/30/1981,0.875,1.2069,1.7719,7.3025,6.1375,9.12,232.3,2.321,1.2195,5.93,2.116,0.9551,20.495,5.605,1.975,23.05,0.5546
10/1/1981,0.8749,1.2054,1.7719,7.316,6.155,9.1,233.1,2.3275,1.2158,5.904,2.12,0.9524,20.495,5.599,1.969,23.05,0.5461
10/2/1981,0.8734,1.2045,1.7719,7.195,6.03,9.09,232.05,2.319,1.2168,5.861,2.118,0.9528,20.495,5.547,1.935,23.05,0.5501
10/5/1981,0.8696,1.1991,1.7525,7.1675,6.03,9.05,227.6,2.319,1.2058,5.801,2.116,0.9461,20.495,5.495,1.887,23.05,0.5392
10/6/1981,0.8707,1.2004,1.7525,7.26,6.03,9.11,230.4,2.3185,1.2121,5.9,2.114,0.9445,20.495,5.54,1.905,23.05,0.5414
10/7/1981,0.8672,1.1989,1.7507,7.135,6.025,9.08,228.5,2.313,1.2012,5.814,2.103,0.9461,20.495,5.4775,1.878,23.05,0.535
10/8/1981,0.8669,1.1992,1.7366,7.13,6.03,8.96,228.35,2.31,1.1976,5.8025,2.105,0.9449,20.495,5.47,1.866,23.05,0.5267
10/9/1981,0.8657,1.1975,1.7297,7.045,5.99,8.93,226.55,2.2995,1.1969,5.78,2.095,0.9377,20.745,5.4275,1.84,23.05,0.526
10/12/1981,,,,,,,,,,,,0.9377,,,,,
10/13/1981,0.8681,1.1978,1.7297,7.1175,6.01,9.18,228.6,2.283,1.2034,5.805,2.0825,0.9423,20.745,5.475,1.86,23.05,0.5391
10/14/1981,0.8701,1.2011,1.7383,7.1475,6.015,9.17,228.75,2.2845,1.2055,5.885,2.086,0.9518,20.745,5.49,1.862,23.05,0.5397
10/15/1981,0.8726,1.2003,1.7383,7.1675,6.02,9.1,230.6,2.279,1.209,5.9075,2.082,0.9486,20.745,5.51,1.87,23.05,0.5414
10/16/1981,0.8756,1.2031,1.7506,7.19,6.03,9.18,230.6,2.287,1.2154,5.9425,2.0895,0.9565,20.745,5.536,1.87,23.05,0.5461
10/19/1981,0.8751,1.2021,1.7505,7.175,5.98,9.2,232.35,2.285,1.2124,5.9225,2.087,0.956,20.745,5.526,1.8645,23.05,0.5435
10/20/1981,0.8764,1.2019,1.7505,7.175,6.01,9.21,232.7,2.2855,1.2195,5.9225,2.088,0.9611,20.745,5.534,1.876,23.05,0.5498
10/21/1981,0.8795,1.2056,1.7575,7.315,5.995,9.21,233.7,2.297,1.221,6.0125,2.088,0.962,20.745,5.597,1.8965,23.05,0.5491
10/22/1981,0.8804,1.2061,1.768,7.324,5.988,9.21,233.65,2.2955,1.2232,6.0225,2.093,0.9657,20.745,5.603,1.902,23.05,0.551
10/23/1981,0.8783,1.2045,1.768,7.322,5.99,9.2,232.3,2.293,1.2207,6.018,2.099,0.9671,20.745,5.605,1.889,23.05,0.5493
10/26/1981,0.8827,1.2081,1.768,7.4185,5.938,9.24,236.15,2.298,1.23,6.055,2.093,0.969,20.745,5.657,1.917,23.05,0.554
10/27/1981,0.8821,1.2084,1.7857,7.415,5.852,9.18,234.75,2.307,1.227,6.0375,2.1045,0.9699,20.745,5.654,1.9085,23.05,0.5522
10/28/1981,0.8812,1.2074,1.7857,7.3525,5.8825,9.17,234.05,2.297,1.227,5.9845,2.107,0.9709,20.745,5.623,1.883,23.05,0.5481
10/29/1981,0.8807,1.2057,1.7857,7.3175,5.862,9.13,234.35,2.298,1.2225,5.99,2.097,0.9667,20.745,5.604,1.86,23.05,0.546
10/30/1981,0.8795,1.203,1.7678,7.245,5.862,9.13,232.8,2.282,1.218,5.9425,2.085,0.9641,20.745,5.564,1.835,23.05,0.5371
11/2/1981,0.8752,1.1991,1.7502,7.16,5.83,9.17,229.15,2.281,1.2085,5.865,2.081,0.9602,20.745,5.507,1.8025,23.05,0.534
11/3/1981,,,,,,,,,,,,0.9602,,,,,
11/4/1981,0.8747,1.1968,1.7502,7.1175,5.723,9.18,227.3,2.2795,1.2088,5.85,2.085,0.9579,20.745,5.4825,1.788,23.05,0.5325
11/5/1981,0.8744,1.1973,1.7502,7.155,5.675,9.18,228.5,2.281,1.2063,5.885,2.084,0.9574,20.745,5.509,1.793,23.05,0.534
11/6/1981,0.8749,1.1929,1.7502,7.1625,5.677,9.17,229.05,2.273,1.2099,5.865,2.074,0.9617,20.955,5.504,1.7905,23.05,0.5333
11/9/1981,0.8742,1.1918,1.7414,7.0955,5.62,9.1,226.78,2.269,1.2048,5.827,2.069,0.9591,20.955,5.4675,1.77,23.05,0.5285
11/10/1981,0.8766,1.1939,1.7414,7.195,5.66,9.14,229.85,2.268,1.2114,5.865,2.0695,0.9625,20.955,5.5225,1.7925,23.05,0.5356
11/11/1981,,,,,,,,,,,,0.9625,,,,,
11/12/1981,0.8745,1.1901,1.7484,7.143,5.663,9.1,227.25,2.253,1.2055,5.851,2.06,0.9588,20.955,5.465,1.759,23.05,0.5278
11/13/1981,0.8741,1.1889,1.7343,7.16,5.6475,9.1,227.35,2.247,1.2063,5.8525,2.055,0.9602,20.955,5.485,1.757,23.05,0.5244
11/16/1981,0.874,1.1866,1.7343,7.19,5.6475,9.09,225.7,2.252,1.2026,5.82,2.0605,0.9657,20.955,5.5,1.766,23.05,0.5227
11/17/1981,0.8741,1.1879,1.743,7.243,5.675,9.12,224.25,2.252,1.2055,5.858,2.0565,0.9662,20.955,5.5175,1.8015,23.05,0.5283
11/18/1981,0.8725,1.1794,1.743,7.1925,5.6825,9.17,222.2,2.25,1.2026,5.809,2.053,0.9671,20.955,5.483,1.789,23.05,0.5231
11/19/1981,0.8717,1.1838,1.7326,7.2075,5.6625,9.08,220.3,2.237,1.2012,5.801,2.043,0.9653,20.955,5.5,1.797,23.05,0.5233
11/20/1981,0.873,1.1846,1.743,7.28,5.658,9.14,218.65,2.238,1.1998,5.825,2.0465,0.9683,20.705,5.535,1.818,23.05,0.5271
11/23/1981,0.872,1.1829,1.743,7.2225,5.653,9.17,217.6,2.248,1.2005,5.795,2.056,0.9695,20.705,5.5,1.806,23.05,0.5253
11/24/1981,0.8709,1.1803,1.743,7.155,5.647,9.13,215.9,2.245,1.1976,5.7425,2.056,0.9669,20.705,5.475,1.7855,23.05,0.5212
11/25/1981,0.8698,1.1799,1.743,7.155,5.6425,9.16,216.6,2.2475,1.1976,5.745,2.0525,0.9648,20.705,5.469,1.78,23.05,0.5187
11/26/1981,0.8698,1.1799,1.743,7.155,5.6425,9.16,216.6,2.2475,1.1976,5.745,2.0525,0.9648,20.705,5.469,1.78,23.05,0.5187
11/27/1981,0.869,1.1768,1.7274,7.15,5.65,9.11,215.65,2.247,1.1955,5.73,2.044,0.9662,20.605,5.45,1.7775,23.05,0.5112
11/30/1981,0.8682,1.1766,1.7171,7.1125,5.6125,9.12,214.2,2.2445,1.1955,5.71,2.052,0.9611,20.605,5.4375,1.7725,23.05,0.5115
12/1/1981,0.8711,1.1784,1.7171,7.145,5.618,9.09,216.4,2.2455,1.1926,5.708,2.054,0.9685,20.605,5.447,1.7865,23.05,0.514
12/2/1981,0.8717,1.1776,1.724,7.155,5.5075,9.15,214.7,2.246,1.1912,5.678,2.054,0.9681,20.605,5.45,1.7785,23.05,0.5122
12/3/1981,0.8748,1.1813,1.724,7.2025,5.595,9.13,216.65,2.245,1.1947,5.703,2.052,0.9696,20.605,5.48,1.793,23.05,0.5173
12/4/1981,0.8739,1.1783,1.724,7.19,5.5875,9.13,216.5,2.242,1.1969,5.71,2.047,0.9685,20.205,5.465,1.7885,23.05,0.5151
12/7/1981,0.8749,1.1836,1.724,7.22,5.577,9.13,217.55,2.243,1.1956,5.7025,2.048,0.9685,20.205,5.477,1.807,23.05,0.5168
12/8/1981,0.8783,1.1836,1.724,7.265,5.575,9.16,218,2.244,1.1983,5.73,2.047,0.9769,20.205,5.514,1.827,23.05,0.5191
12/9/1981,0.878,1.1834,1.736,7.27,5.58,9.12,218.4,2.241,1.2012,5.741,2.047,0.9754,20.205,5.51,1.83,23.05,0.5202
12/10/1981,0.8811,1.1863,1.736,7.309,5.635,9.17,218.6,2.243,1.2048,5.76,2.0485,0.9804,20.205,5.538,1.8465,23.05,0.5283
12/11/1981,0.8824,1.1894,1.736,7.37,5.625,9.15,219.3,2.241,1.2121,5.777,2.046,0.9829,20.205,5.56,1.846,23.05,0.5326
12/14/1981,0.8846,1.196,1.7517,7.43,5.6325,9.15,220.75,2.262,1.2151,5.77,2.0645,0.9945,20.205,5.6025,1.847,23.05,0.536
12/15/1981,0.8826,1.1934,1.7517,7.34,5.635,9.11,217.5,2.257,1.2099,5.77,2.061,0.9753,20.205,5.5625,1.833,23.05,0.5304
12/16/1981,0.8842,1.1921,1.7429,7.385,5.638,9.13,218.3,2.252,1.2114,5.8025,2.056,0.969,20.205,5.57,1.8275,23.05,0.5301
12/17/1981,0.8834,1.1898,1.7429,7.375,5.65,9.12,218.45,2.252,1.2114,5.7955,2.06,0.9692,20.205,5.567,1.823,23.05,0.5301
12/18/1981,0.8853,1.1884,1.7429,7.415,5.6675,9.12,219,2.253,1.2155,5.832,2.061,0.9699,20.205,5.588,1.83,23.05,0.5326
12/21/1981,0.8858,1.1863,1.7569,7.3925,5.665,9.16,220.05,2.259,1.214,5.843,2.062,0.9671,20.205,5.595,1.821,23.05,0.5343
12/22/1981,0.8853,1.1822,1.7569,7.4,5.6625,9.13,219.35,2.25,1.2158,5.845,2.056,0.9654,20.205,5.59,1.814,23.05,0.5302
12/23/1981,0.8869,1.1816,1.7499,7.405,5.6625,9.12,220.7,2.255,1.2151,5.845,2.055,0.9629,20.205,5.59,1.814,23.05,0.5301
12/24/1981,0.8881,1.1836,1.7499,7.385,5.675,9.12,222.1,2.248,1.2158,5.857,2.055,0.9625,20.205,5.585,1.815,23.05,0.5283
12/25/1981,0.8881,1.1836,1.7499,7.385,5.675,9.12,222.1,2.248,1.2158,5.857,2.055,0.9625,20.205,5.585,1.815,23.05,0.5283
12/28/1981,0.8889,1.181,1.7499,7.3925,5.675,9.13,222.8,2.242,1.2173,5.8525,2.05,0.9639,20.205,5.58,1.809,23.05,0.5291
12/29/1981,0.8883,1.1857,1.7499,7.4,5.6825,9.11,222.3,2.244,1.218,5.86,2.05,0.964,20.205,5.59,1.805,23.05,0.529
12/30/1981,0.8861,1.1839,1.7499,7.325,5.69,9.11,219.8,2.244,1.2146,5.815,2.048,0.9599,20.205,5.5525,1.804,23.05,0.5229
12/31/1981,0.8865,1.1863,1.7499,7.29,5.6875,9.13,219.8,2.242,1.2151,5.765,2.045,0.9583,20.205,5.49,1.788,23.05,0.5222
1/1/1982,0.8865,1.1863,1.7499,7.29,5.6875,9.13,219.8,2.242,1.2151,5.765,2.045,0.9583,20.205,5.49,1.788,23.05,0.5222
1/4/1982,0.8857,1.1866,1.7499,7.32,5.665,9.07,218.75,2.242,1.2092,5.79,2.045,0.9575,20.205,5.516,1.7915,23.05,0.5192
1/5/1982,0.8868,1.1895,1.7393,7.365,5.695,9.1,219.7,2.247,1.2124,5.812,2.0495,0.9547,20.205,5.558,1.811,23.05,0.523
1/6/1982,0.8869,1.1863,1.7481,7.335,5.7,9.11,219.6,2.2415,1.2136,5.7875,2.044,0.9603,20.205,5.525,1.8105,23.05,0.5194
1/7/1982,0.8899,1.1876,1.7481,7.3825,5.73,9.15,222,2.2415,1.2151,5.825,2.045,0.9583,20.205,5.563,1.8285,23.05,0.5208
1/8/1982,0.8897,1.1863,1.7481,7.385,5.725,9.14,221.4,2.2415,1.2154,5.825,2.045,0.9583,20.205,5.555,1.827,23.05,0.5208
1/11/1982,0.8933,1.1897,1.7481,7.4375,5.7605,9.17,223.3,2.243,1.2232,5.835,2.048,0.964,20.205,5.595,1.855,23.05,0.5299
1/12/1982,0.8937,1.1912,1.7655,7.4675,5.796,9.17,223.05,2.248,1.2255,5.865,2.052,0.9665,20.205,5.62,1.858,23.05,0.5339
1/13/1982,0.8953,1.1908,1.7655,7.471,5.778,9.18,224.35,2.248,1.2267,5.861,2.0505,0.9665,20.205,5.6205,1.86,23.05,0.5353
1/14/1982,0.8977,1.1941,1.7655,7.5445,5.858,9.17,224.5,2.253,1.2338,5.885,2.057,0.9695,20.205,5.645,1.8545,23.05,0.5366
1/15/1982,0.8977,1.1946,1.7761,7.555,5.853,9.15,224.5,2.2545,1.2165,5.869,2.066,0.9685,20.205,5.645,1.856,23.05,0.5348
1/18/1982,0.8977,1.1956,1.7868,7.52,5.887,9.14,225.35,2.267,1.233,5.868,2.068,0.9685,20.205,5.622,1.849,23.05,0.5309
1/19/1982,0.8975,1.1938,1.7796,7.489,5.818,9.14,224.5,2.256,1.2293,5.8625,2.059,0.9667,20.205,5.625,1.847,23.05,0.528
1/20/1982,0.8986,1.1946,1.7796,7.5225,5.825,9.17,225.5,2.2645,1.2338,5.87,2.0695,0.9667,20.205,5.6425,1.8605,23.05,0.531
1/21/1982,0.8989,1.191,1.7796,7.5125,5.82,9.15,225.65,2.268,1.2335,5.8375,2.07,0.9679,20.205,5.636,1.8435,23.05,0.5319
1/22/1982,0.9017,1.1945,1.7796,7.56,5.815,9.18,227.4,2.265,1.2353,5.875,2.068,0.9718,20.28,5.65,1.853,23.05,0.5346
1/25/1982,0.9054,1.1984,1.7904,7.6475,5.885,9.2,229.4,2.276,1.2422,5.935,2.078,0.9751,20.28,5.6875,1.8695,23.05,0.5392
1/26/1982,0.9048,1.1949,1.7904,7.585,5.86,9.2,228.25,2.27,1.241,5.9,2.069,0.9785,20.28,5.6475,1.851,23.05,0.5346
1/27/1982,0.9069,1.1969,1.7904,7.6175,5.82,9.17,229.6,2.271,1.2438,5.9385,2.075,0.9731,20.28,5.6875,1.8555,23.05,0.5359
1/28/1982,0.9099,1.198,1.7975,7.635,5.8375,9.15,231,2.277,1.2469,5.9075,2.078,0.9737,20.28,5.6875,1.8575,23.05,0.5335
1/29/1982,0.9149,1.1967,1.7975,7.6025,5.79,9.14,228.3,2.276,1.2422,5.8975,2.078,0.9723,20.3,5.685,1.846,23.05,0.5322
2/1/1982,0.9127,1.2016,1.7895,7.6975,5.859,9.19,232.6,2.282,1.25,5.9455,2.087,0.978,20.3,5.723,1.875,23.05,0.5375
2/2/1982,0.9135,1.2067,1.8083,7.6675,5.86,9.18,233.25,2.296,1.2495,5.9375,2.096,0.9809,20.3,5.707,1.883,23.05,0.5369
2/3/1982,0.9158,1.2074,1.8155,7.725,5.8825,9.15,234.8,2.3,1.2516,5.955,2.1005,0.9794,20.3,5.7425,1.897,23.05,0.5381
2/4/1982,0.9142,1.2048,1.8155,7.64,5.8575,9.15,233.15,2.301,1.2492,5.899,2.101,0.9799,20.3,5.7075,1.877,23.05,0.5348
2/5/1982,0.9162,1.2058,1.8155,7.69,5.845,9.15,233.5,2.303,1.2531,5.923,2.102,0.9799,20.7,5.72,1.885,23.05,0.5375
2/8/1982,0.9168,1.2087,1.8155,7.718,5.855,9.16,234.75,2.3095,1.2525,5.96,2.1095,0.9799,20.7,5.7515,1.895,23.05,0.5369
2/9/1982,0.9206,1.2168,1.8247,7.7615,5.885,9.19,236.5,2.323,1.2602,5.971,2.1195,0.9881,20.7,5.765,1.9115,23.05,0.5429
2/10/1982,0.9198,1.2144,1.8247,7.755,5.885,9.18,236.35,2.32,1.2594,5.965,2.119,0.9862,20.7,5.762,1.904,23.05,0.5413
2/11/1982,0.92,1.2098,1.825,7.745,5.885,9.17,235.75,2.317,1.2593,5.9775,2.1175,0.9843,20.7,5.755,1.8973,23.05,0.5408
2/12/1982,0.92,1.2098,1.825,7.745,5.885,9.17,235.75,2.317,1.2593,5.9775,2.1175,0.9843,20.7,5.755,1.8973,23.05,0.5408
2/15/1982,0.92,1.2098,1.825,7.745,5.885,9.17,235.75,2.317,1.2593,5.9775,2.1175,0.9843,20.7,5.755,1.8973,23.05,0.5408
2/16/1982,0.92,1.2185,1.8247,7.8425,5.925,9.26,240.65,2.334,1.2698,6.005,2.129,0.9877,20.7,5.812,1.911,23.05,0.5458
2/17/1982,0.9291,1.2182,1.8247,7.86,5.925,9.26,240.35,2.334,1.2698,6.015,2.128,0.9891,20.7,5.8275,1.9145,23.05,0.5448
2/18/1982,0.9259,1.2146,1.8338,7.79,5.893,9.25,235.5,2.327,1.265,5.965,2.12,0.9804,20.7,5.775,1.895,23.05,0.5401
2/19/1982,0.9248,1.2168,1.8227,7.736,5.888,9.23,233.6,2.314,1.2594,5.933,2.109,0.9773,20.7,5.745,1.884,23.05,0.5398
2/22/1982,0.924,1.2164,1.8136,7.86,5.8925,9.23,232.1,2.303,1.2601,5.9675,2.102,0.9756,20.7,5.74,1.872,23.05,0.5413
2/23/1982,0.9281,1.2207,1.8136,7.946,5.905,9.26,234.9,2.302,1.265,6.019,2.104,0.9789,20.7,5.7675,1.879,23.05,0.5461
2/24/1982,0.9279,1.2203,1.8282,7.935,5.903,9.27,234.45,2.306,1.2715,6.005,2.105,0.9756,20.7,5.773,1.877,23.05,0.5466
2/25/1982,0.93,1.2216,1.8282,7.9535,5.902,9.27,236.05,2.308,1.2728,5.988,2.1085,0.9751,20.7,5.772,1.88,23.05,0.5456
2/26/1982,0.9315,1.229,1.8355,7.9875,5.895,9.31,237.25,2.312,1.2739,6.0235,2.114,0.9804,20.7,5.7975,1.899,23.05,0.5495
3/1/1982,0.9346,1.2278,1.8447,8.02,5.895,9.29,238.3,2.32,1.2763,6.015,2.117,0.9857,20.7,5.81,1.8935,23.05,0.5489
3/2/1982,0.9345,1.2253,1.8447,7.978,5.88,9.27,237.7,2.317,1.278,5.9955,2.114,0.9862,20.7,5.789,1.8775,23.05,0.5517
3/3/1982,0.9341,1.2249,1.8355,7.9685,5.873,9.28,236.6,2.318,1.2771,5.985,2.114,0.9862,20.7,5.782,1.8805,23.05,0.5485
3/4/1982,0.9355,1.2191,1.8335,7.95,5.863,9.25,236.55,2.317,1.2762,5.98,2.114,0.9785,20.7,5.7775,1.8705,23.05,0.5472
3/5/1982,0.9348,1.2126,1.8263,7.8775,5.85,9.23,233.9,2.3055,1.2731,5.9575,2.1,0.9838,20.7,5.7525,1.85,23.05,0.5442
3/8/1982,0.9355,1.2136,1.8171,7.8725,5.835,9.26,234.3,2.304,1.2739,5.9475,2.103,0.9906,20.7,5.7525,1.842,23.05,0.5479
3/9/1982,0.9398,1.2123,1.8171,7.955,5.855,9.27,237.55,2.322,1.2821,5.983,2.122,1.008,20.7,5.7975,1.8655,23.05,0.5545
3/10/1982,0.9403,1.2127,1.8299,7.918,5.806,9.27,237.25,2.3195,1.2821,5.974,2.116,1.0152,20.7,5.7875,1.859,23.05,0.5525
3/11/1982,0.9427,1.2118,1.8229,7.9575,5.793,9.27,239.4,2.329,1.2832,5.992,2.123,1.0204,20.7,5.813,1.8695,23.05,0.554
3/12/1982,0.9438,1.2155,1.8335,7.9735,5.779,9.29,240.1,2.335,1.2845,5.995,2.1285,1.0225,20.7,5.814,1.8805,23.05,0.5563
3/15/1982,0.9446,1.218,1.8335,7.975,5.765,9.27,240.5,2.324,1.2853,5.9975,2.116,1.0343,20.7,5.826,1.8775,23.05,0.5534
3/16/1982,0.9435,1.2169,1.8335,7.99,5.813,9.27,241.6,2.326,1.2878,6.02,2.123,1.0347,20.7,5.8375,1.882,23.05,0.5549
3/17/1982,0.9432,1.2154,1.8426,7.9725,5.794,9.29,241.4,2.328,1.287,6.015,2.123,1.0309,20.7,5.8275,1.882,23.05,0.5527
3/18/1982,0.9445,1.2154,1.8426,8.02,5.81,9.29,242.1,2.326,1.287,6.03,2.1205,1.032,20.7,5.845,1.8855,23.05,0.5526
3/19/1982,0.9465,1.2204,1.8426,8.095,5.817,9.3,244,2.336,1.2903,6.04,2.127,1.0384,20.7,5.8275,1.8975,23.05,0.5559
3/22/1982,0.9479,1.2203,1.8518,8.0975,5.838,9.31,245.3,2.334,1.2913,6.05,2.128,1.0403,20.7,5.8625,1.9055,23.05,0.5562
3/23/1982,0.9479,1.2207,1.861,8.125,5.825,9.31,244.9,2.334,1.292,6.045,2.126,1.0397,20.7,5.856,1.896,23.05,0.5549
3/24/1982,0.9461,1.2239,1.8517,8.14,5.813,9.31,243.6,2.331,1.2903,6.055,2.124,1.0386,20.7,5.865,1.899,23.05,0.5542
3/25/1982,0.9488,1.2266,1.8517,8.155,5.817,9.31,245.35,2.3355,1.2945,6.077,2.129,1.0417,20.7,5.888,1.9065,23.05,0.5569
3/26/1982,0.9495,1.2282,1.8628,8.1575,5.826,9.36,247.1,2.336,1.2979,6.08,2.129,1.0447,20.7,5.905,1.913,23.05,0.5587
3/29/1982,0.9519,1.2323,1.8628,8.2555,5.8555,9.35,247.2,2.3365,1.3038,6.132,2.1315,1.0488,20.7,5.938,1.9385,23.05,0.5626
3/30/1982,0.951,1.2277,1.8722,8.23,5.841,9.35,245.3,2.337,1.3024,6.115,2.132,1.0508,20.7,5.939,1.9285,23.05,0.5607
3/31/1982,0.9529,1.2305,1.8722,8.228,5.843,9.35,248.25,2.339,1.3072,6.106,2.1305,1.0482,20.7,5.937,1.9385,23.05,0.5615
4/1/1982,0.9506,1.2267,1.8722,8.226,5.823,9.35,246.2,2.335,1.3024,6.1025,2.128,1.0532,20.7,5.921,1.941,23.05,0.5587
4/2/1982,0.9514,1.2259,1.8528,8.2125,5.823,9.34,245.6,2.334,1.3034,6.037,2.128,1.0504,20.7,5.9075,1.9395,23.05,0.5594
4/5/1982,0.9537,1.2265,1.8628,8.2325,5.832,9.37,248.4,2.339,1.3098,6.095,2.135,1.0593,20.7,5.93,1.954,23.05,0.5643
4/6/1982,0.9544,1.2289,1.8628,8.219,5.844,9.39,248.4,2.345,1.3167,6.115,2.139,1.069,20.7,5.9525,1.967,23.05,0.5713
4/7/1982,0.9527,1.2326,1.8628,8.23,5.836,9.39,245.9,2.345,1.3098,6.115,2.137,1.0585,20.7,5.9425,1.963,23.05,0.5672
4/8/1982,0.9583,1.2328,1.8628,8.27,5.837,9.39,248.75,2.3515,1.3127,6.12,2.146,1.0571,20.7,5.96,1.986,23.05,0.5705
4/9/1982,0.9569,1.2316,1.8628,8.255,5.837,9.39,248.05,2.3515,1.3141,6.135,2.146,1.0571,20.55,5.955,1.983,23.05,0.5701
4/12/1982,0.9548,1.2307,1.8628,8.245,5.845,9.42,248,2.349,1.3111,6.135,2.1435,1.0605,20.55,5.935,1.9785,23.05,0.5656
4/13/1982,0.954,1.2244,1.8628,8.199,5.828,9.39,246.7,2.3505,1.3106,6.103,2.144,1.0582,20.55,5.94,1.956,23.05,0.5653
4/14/1982,0.9544,1.2248,1.8628,8.19,5.82,9.41,247.45,2.35,1.3115,6.12,2.144,1.0552,20.55,5.96,1.9695,23.05,0.5682
4/15/1982,0.9547,1.2218,1.8628,8.225,5.827,9.44,248.4,2.3545,1.3123,6.135,2.1505,1.0588,20.55,5.985,1.9795,23.05,0.5682
4/16/1982,0.9544,1.2207,1.8722,8.218,5.838,9.43,247.8,2.3625,1.3132,6.1275,2.154,1.0582,20.45,5.975,1.978,23,0.5682
4/19/1982,0.9519,1.2185,1.8628,8.2075,5.828,9.42,245,2.357,1.3072,6.102,2.147,1.0556,20.45,5.9525,1.9575,23,0.564
4/20/1982,0.9504,1.2224,1.8628,8.16,5.805,9.4,243.15,2.3405,1.292,6.08,2.1325,1.0508,20.45,5.93,1.949,23,0.5648
4/21/1982,0.9499,1.2226,1.8628,8.138,5.805,9.42,243.2,2.336,1.3038,6.069,2.1265,1.0483,20.45,5.9,1.9535,23,0.5627
4/22/1982,0.9492,1.225,1.8517,8.125,5.818,9.4,242.8,2.341,1.3029,6.07,2.132,1.0492,20.45,5.91,1.966,23,0.5626
4/23/1982,0.9487,1.2242,1.8517,8.126,5.837,9.41,241.15,2.344,1.3024,6.07,2.134,1.0526,20.55,5.8875,1.971,23,0.5643
